Loyalty#,First Name,Last Name,Customer Name,Country,Province or State,City,Latitude,Longitude,Postal code,Gender,Education,Location Code,Income,Marital Status,LoyaltyStatus,EnrollmentDateOpening,CancellationDate,Customer Lifetime Value,EnrollmentType,ValidPostalCode,FullName
263055,Marlen,Obery,Marlen Obery,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Female,Bachelor,Suburban,61385.0,Married,Star,2016-07-10,,3452.03,Standard,True,Marlen Obery
856654,Diedre,Woloszyn,Diedre Woloszyn,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,Bachelor,Urban,65773.0,Married,Star,2016-04-10,,3452.41,Standard,True,Diedre Woloszyn
721423,Delmy,Ijams,Delmy Ijams,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,College,Suburban,0.0,Single,Star,2015-09-17,,3455.17,Standard,True,Delmy Ijams
807902,Lavinia,Shireman,Lavinia Shireman,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Female,College,Suburban,0.0,Single,Star,2019-08-01,,3455.17,Standard,True,Lavinia Shireman
587619,Gilberte,Kracke,Gilberte Kracke,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Male,Bachelor,Suburban,68401.0,Divorced,Star,2015-04-27,,3455.23,Standard,True,Gilberte Kracke
439675,Annalisa,Fuse,Annalisa Fuse,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,College,Urban,0.0,Married,Star,2017-03-30,,3457.15,2021 Promotion,True,Annalisa Fuse
960309,Cecelia,Orzechowski,Cecelia Orzechowski,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Female,College,Urban,0.0,Married,Star,2020-06-17,,3459.23,Standard,True,Cecelia Orzechowski
215651,George,Nall,George Nall,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Female,College,Suburban,0.0,Single,Star,2020-07-02,,3467.32,Standard,True,George Nall
115198,Emogene,Heisdorffer,Emogene Heisdorffer,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,Male,Bachelor,Urban,32714.0,Married,Star,2015-09-22,,3469.84,Standard,True,Emogene Heisdorffer
700145,Lee,Charania,Lee Charania,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Male,Bachelor,Rural,94885.0,Married,Star,2019-05-15,,3470.18,Standard,True,Lee Charania
478785,Verdie,Baur,Verdie Baur,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,College,Urban,0.0,Married,Star,2020-06-11,,3475.07,Standard,True,Verdie Baur
148453,Evangeline,Dettinger,Evangeline Dettinger,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,College,Rural,0.0,Single,Star,2021-07-27,,3479.14,Standard,True,Evangeline Dettinger
790123,Marisa,Nelon,Marisa Nelon,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Female,Bachelor,Rural,66711.0,Married,Star,2019-12-19,,3479.26,Standard,True,Marisa Nelon
895778,Teodoro,Hoar,Teodoro Hoar,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Female,Bachelor,Suburban,66711.0,Married,Star,2021-08-13,,3479.26,Standard,True,Teodoro Hoar
283994,Jerri,Shoulta,Jerri Shoulta,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Rural,35033.0,Married,Star,2020-03-27,,3479.76,Standard,True,Jerri Shoulta
415067,Almeta,Arend,Almeta Arend,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,College,Suburban,0.0,Single,Star,2016-08-17,,3482.04,Standard,True,Almeta Arend
278676,Leighann,Espinosa,Leighann Espinosa,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Male,Bachelor,Suburban,65162.0,Married,Star,2016-01-06,,3482.69,Standard,True,Leighann Espinosa
694168,Lessie,Arundel,Lessie Arundel,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,Bachelor,Suburban,34307.0,Divorced,Star,2020-02-04,2020-10-04,3484.14,Standard,True,Lessie Arundel
475713,Simonne,Kiltz,Simonne Kiltz,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,College,Suburban,0.0,Single,Star,2019-11-15,,3486.7,Standard,True,Simonne Kiltz
677068,Ute,Winborn,Ute Winborn,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,College,Suburban,0.0,Single,Star,2021-05-25,,3486.7,Standard,True,Ute Winborn
702284,Laurel,Bedker,Laurel Bedker,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Female,College,Suburban,0.0,Married,Star,2017-11-08,,3489.28,Standard,False,Laurel Bedker
790303,Sharen,Stempel,Sharen Stempel,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Female,Bachelor,Suburban,90985.0,Divorced,Star,2018-12-22,,3490.03,Standard,True,Sharen Stempel
107835,Laurence,Houseal,Laurence Houseal,Canada,Ontario,Toronto,43.653225,-79.383186,P1J 8T7,Female,Doctor,Urban,10275.0,Single,Star,2021-09-08,,3495.89,Standard,True,Laurence Houseal
203950,Jesse,Mesteth,Jesse Mesteth,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Female,Bachelor,Urban,63189.0,Married,Star,2020-08-28,,3497.48,Standard,True,Jesse Mesteth
146354,Leisha,Bigaud,Leisha Bigaud,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Female,Bachelor,Suburban,89398.0,Married,Star,2021-01-14,,3500.45,Standard,True,Leisha Bigaud
512262,Beaulah,Kilb,Beaulah Kilb,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,College,Urban,0.0,Married,Star,2017-08-13,,3500.86,Standard,True,Beaulah Kilb
652394,Noreen,Hoecker,Noreen Hoecker,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Female,College,Suburban,0.0,Married,Star,2017-12-17,,3500.86,Standard,True,Noreen Hoecker
762355,Tierra,Glasscock,Tierra Glasscock,Canada,Ontario,Toronto,43.653225,-79.383186,P1W 1K4,Female,High School or Below,Urban,20978.0,Married,Star,2015-08-21,,3508.57,2021 Promotion,True,Tierra Glasscock
788759,Kesha,Broersma,Kesha Broersma,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,High School or Below,Rural,20978.0,Married,Star,2019-05-21,,3508.57,Standard,True,Kesha Broersma
834081,Jene,Severe,Jene Severe,Canada,Ontario,Ottawa,45.421532,-75.697189,K1G 4Z0,Female,College,Urban,0.0,Single,Star,2017-04-26,,3515.46,Standard,True,Jene Severe
420126,Rochel,Rainbolt,Rochel Rainbolt,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,High School or Below,Rural,15144.0,Married,Star,2021-05-27,,3515.83,Standard,True,Rochel Rainbolt
842066,Richelle,Vanvalkenbur,Richelle Vanvalkenbur,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,Bachelor,Suburban,90804.0,Married,Star,2020-03-27,,3522.48,Standard,True,Richelle Vanvalkenbur
714316,Mohamed,Rushin,Mohamed Rushin,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Female,Doctor,Suburban,26156.0,Single,Star,2021-02-19,,3527.4,2021 Promotion,True,Mohamed Rushin
108367,Roberto,Truscott,Roberto Truscott,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Female,Bachelor,Urban,31278.0,Married,Star,2020-05-19,2021-01-19,3528.04,Standard,True,Roberto Truscott
172731,Krystyna,Renert,Krystyna Renert,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Male,Bachelor,Rural,31278.0,Married,Star,2021-11-15,,3528.04,Standard,True,Krystyna Renert
258102,Deann,Carrigan,Deann Carrigan,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,Bachelor,Suburban,31278.0,Married,Star,2015-09-15,,3528.04,Standard,True,Deann Carrigan
750688,Jacqualine,Mittler,Jacqualine Mittler,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,Bachelor,Rural,31278.0,Married,Star,2016-10-31,,3528.04,Standard,True,Jacqualine Mittler
833704,Trinh,Mcmanigal,Trinh Mcmanigal,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,Bachelor,Rural,31278.0,Married,Star,2017-09-11,,3528.04,Standard,True,Trinh Mcmanigal
906468,Nikole,Loflin,Nikole Loflin,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Male,Bachelor,Suburban,31278.0,Married,Star,2015-07-18,,3528.04,Standard,True,Nikole Loflin
944821,Cary,Dragula,Cary Dragula,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Male,Bachelor,Rural,31278.0,Married,Star,2020-03-16,,3528.04,Standard,True,Cary Dragula
484317,Shemika,Lowin,Shemika Lowin,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Female,Bachelor,Suburban,26884.0,Married,Star,2018-05-19,,3531.04,Standard,True,Shemika Lowin
430813,Arnetta,Goerdt,Arnetta Goerdt,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,College,Urban,0.0,Single,Star,2015-09-14,,3531.35,Standard,True,Arnetta Goerdt
982416,Veda,Bisonette,Veda Bisonette,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Female,Bachelor,Rural,31727.0,Single,Star,2019-02-04,,3536.65,Standard,True,Veda Bisonette
607662,Tamera,Belmarez,Tamera Belmarez,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Urban,0.0,Single,Star,2019-01-11,,3539.97,Standard,True,Tamera Belmarez
748701,Ashley,Baute,Ashley Baute,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,College,Urban,0.0,Single,Star,2020-02-13,,3545.41,Standard,True,Ashley Baute
664705,Marvis,Domianus,Marvis Domianus,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Male,College,Urban,0.0,Single,Star,2016-08-05,,3546.4,Standard,True,Marvis Domianus
520163,Myra,Mccrackin,Myra Mccrackin,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Female,Bachelor,Suburban,76114.0,Married,Star,2019-11-11,,3548.15,Standard,True,Myra Mccrackin
604470,Jettie,Zervas,Jettie Zervas,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Urban,0.0,Single,Star,2018-09-15,,3548.4,Standard,True,Jettie Zervas
587543,Mari,Millen,Mari Millen,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,Bachelor,Suburban,58557.0,Married,Star,2021-06-30,,3554.85,Standard,True,Mari Millen
855451,Dreama,Shadwick,Dreama Shadwick,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,Bachelor,Suburban,58557.0,Married,Star,2020-04-11,2021-07-15,3554.85,Standard,True,Dreama Shadwick
993328,Ferdinand,Demay,Ferdinand Demay,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,Bachelor,Urban,58557.0,Married,Star,2017-05-18,,3554.85,Standard,True,Ferdinand Demay
776153,Johnny,Bevel,Johnny Bevel,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Male,Bachelor,Urban,39075.0,Married,Star,2020-09-15,2021-05-15,3557.2,Standard,True,Johnny Bevel
100883,Wai,Tetley,Wai Tetley,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Female,College,Rural,0.0,Single,Star,2016-06-27,,3561.04,Standard,True,Wai Tetley
577124,Merrill,Viguerie,Merrill Viguerie,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,College,Suburban,0.0,Married,Star,2020-01-05,,3567.5,Standard,True,Merrill Viguerie
613546,Arden,Wysinger,Arden Wysinger,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,College,Suburban,0.0,Married,Star,2019-12-31,,3567.5,Standard,True,Arden Wysinger
826271,Adriane,Dottin,Adriane Dottin,Canada,New Brunswick,Fredericton,45.963589,-66.643112,E3B 2H2,Female,College,Rural,0.0,Married,Star,2020-10-11,2021-06-11,3567.5,Standard,True,Adriane Dottin
505790,Frederick,Normington,Frederick Normington,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Female,Bachelor,Rural,56168.0,Married,Star,2016-01-29,,3570.76,Standard,True,Frederick Normington
269120,Anette,Hamburg,Anette Hamburg,Canada,British Columbia,Vancouver,49.28273,-123.12074,V5R 1W3,Female,College,Suburban,0.0,Married,Star,2017-10-09,,3571.35,Standard,True,Anette Hamburg
302198,Mack,Barnard,Mack Barnard,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Male,Bachelor,Suburban,73853.0,Single,Star,2016-04-29,,3571.35,Standard,True,Mack Barnard
221328,Harriett,Pieloch,Harriett Pieloch,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Male,Bachelor,Suburban,74931.0,Divorced,Star,2016-05-13,,3571.83,Standard,True,Harriett Pieloch
195069,Shavonne,Glashen,Shavonne Glashen,Canada,New Brunswick,Moncton,46.087818,-64.778229,E1A 2A7,Female,Bachelor,Suburban,56768.0,Divorced,Star,2021-10-02,,3572.49,Standard,True,Shavonne Glashen
492966,Karan,Briddick,Karan Briddick,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Male,Bachelor,Urban,84598.0,Married,Star,2019-06-18,,3579.77,Standard,True,Karan Briddick
875212,Bessie,Taghon,Bessie Taghon,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 2J6,Male,Bachelor,Urban,71176.0,Married,Star,2021-06-20,,3580.08,Standard,True,Bessie Taghon
824133,Gigi,Bresse,Gigi Bresse,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,Male,Bachelor,Urban,49080.0,Single,Star,2020-02-24,,3585.88,Standard,True,Gigi Bresse
909066,Refugio,Simoneavd,Refugio Simoneavd,Canada,Quebec,Tremblant,46.118462,-74.596184,H5Y 2S9,Female,Doctor,Suburban,16049.0,Married,Star,2019-06-07,2020-02-07,3587.36,Standard,True,Refugio Simoneavd
650358,Miguelina,Yingst,Miguelina Yingst,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Male,College,Urban,0.0,Single,Star,2017-02-12,,3588.93,Standard,True,Miguelina Yingst
787606,Marhta,Mannings,Marhta Mannings,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Female,College,Urban,0.0,Single,Star,2020-04-29,,3588.93,Standard,True,Marhta Mannings
338872,Cameron,Castelluccio,Cameron Castelluccio,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Female,Bachelor,Suburban,30944.0,Divorced,Star,2019-12-08,,3589.37,Standard,True,Cameron Castelluccio
302657,Liliana,Kentner,Liliana Kentner,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 6J7,Female,Bachelor,Rural,79298.0,Married,Star,2021-08-23,,3589.71,Standard,True,Liliana Kentner
686031,Merna,Berhe,Merna Berhe,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,College,Rural,0.0,Married,Star,2020-01-25,,3591.07,Standard,True,Merna Berhe
875086,Karma,Danielsen,Karma Danielsen,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,Bachelor,Urban,28013.0,Divorced,Star,2020-09-07,,3592.0,Standard,True,Karma Danielsen
970783,Lindsy,Khensamphanh,Lindsy Khensamphanh,Canada,Ontario,Toronto,43.653225,-79.383186,M8Y 4K8,Male,Bachelor,Suburban,28013.0,Divorced,Star,2020-09-07,,3592.0,Standard,True,Lindsy Khensamphanh
734880,Alfredo,Gorelick,Alfredo Gorelick,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Male,Doctor,Suburban,18213.0,Divorced,Star,2016-07-09,,3593.13,Standard,True,Alfredo Gorelick
898000,Cindy,Lariccia,Cindy Lariccia,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Female,College,Suburban,0.0,Single,Star,2015-06-28,,3595.31,Standard,True,Cindy Lariccia
578203,Freida,Honea,Freida Honea,Canada,Ontario,Kingston,44.231171,-76.485954,M9K 2P4,Female,Bachelor,Rural,30694.0,Married,Star,2019-03-07,,3596.83,Standard,True,Freida Honea
145688,Enid,Brasier,Enid Brasier,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,Master,Suburban,25147.0,Single,Star,2021-01-03,,3600.93,Standard,True,Enid Brasier
207865,Alda,Graciani,Alda Graciani,Canada,Ontario,Toronto,43.653225,-79.383186,M2Z 4K1,Female,Master,Rural,25147.0,Single,Star,2019-12-09,,3600.93,Standard,True,Alda Graciani
727686,Corinne,Vostal,Corinne Vostal,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,Master,Suburban,25147.0,Single,Star,2018-02-04,2020-07-30,3600.93,Standard,True,Corinne Vostal
903797,Hyon,Jacoway,Hyon Jacoway,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Master,Urban,25147.0,Single,Star,2017-11-06,,3600.93,Standard,True,Hyon Jacoway
954231,Ewa,Laframboise,Ewa Laframboise,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Master,Rural,25147.0,Single,Star,2018-02-14,,3600.93,Standard,True,Ewa Laframboise
426141,Dorla,Damian,Dorla Damian,Canada,Alberta,Calgary,51.048615,-114.07085,T3E 2V9,Male,Bachelor,Urban,21585.0,Married,Star,2021-12-28,,3605.86,Standard,True,Dorla Damian
619920,Tiffaney,Augustyn,Tiffaney Augustyn,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Male,Doctor,Suburban,13199.0,Divorced,Star,2016-10-25,,3605.97,Standard,True,Tiffaney Augustyn
725575,Marlo,Chagolla,Marlo Chagolla,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R6Y 4T5,Female,Doctor,Rural,13199.0,Divorced,Star,2015-06-10,,3605.97,Standard,True,Marlo Chagolla
518622,Clinton,Demopoulos,Clinton Demopoulos,Canada,Ontario,Toronto,43.653225,-79.383186,P5S 6R4,Female,Bachelor,Rural,63329.0,Divorced,Star,2017-04-19,,3611.18,Standard,True,Clinton Demopoulos
658407,Lucienne,Moreshead,Lucienne Moreshead,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R2C 0M5,Male,College,Rural,0.0,Single,Star,2019-01-24,2021-02-10,3614.08,Standard,True,Lucienne Moreshead
982528,Caridad,Sapia,Caridad Sapia,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 2W2,Male,College,Suburban,0.0,Single,Star,2020-09-11,2021-05-11,3614.08,Standard,True,Caridad Sapia
162568,Violeta,Shortell,Violeta Shortell,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,College,Rural,0.0,Single,Star,2016-11-25,2019-07-18,3622.87,Standard,True,Violeta Shortell
623569,Shemeka,Leppke,Shemeka Leppke,Canada,Alberta,Edmonton,53.544388,-113.49093,T3G 6Y6,Female,College,Urban,0.0,Single,Star,2015-10-10,,3623.45,Standard,True,Shemeka Leppke
193722,Earlene,Budhu,Earlene Budhu,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Urban,37843.0,Divorced,Star,2020-01-01,,3624.9,Standard,True,Earlene Budhu
462366,Stormy,Samaha,Stormy Samaha,Canada,Ontario,Toronto,43.653225,-79.383186,P2T 6G3,Female,Bachelor,Rural,37843.0,Divorced,Star,2018-01-08,2020-07-07,3624.9,Standard,True,Stormy Samaha
113755,Danilo,Markis,Danilo Markis,Canada,British Columbia,Kelowna,49.887951,-119.49601,V09 2E9,Female,Bachelor,Urban,43334.0,Married,Star,2016-03-16,,3633.05,Standard,False,Danilo Markis
567210,Nathalie,Buttel,Nathalie Buttel,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,Bachelor,Rural,35056.0,Married,Star,2015-10-02,,3635.03,Standard,True,Nathalie Buttel
960629,Veronica,Juhnke,Veronica Juhnke,Canada,British Columbia,Victoria,48.428421,-123.36565,V10 6T5,Male,Bachelor,Rural,35056.0,Married,Star,2016-04-23,,3635.03,Standard,False,Veronica Juhnke
606074,Thad,Desormo,Thad Desormo,Canada,Ontario,Ottawa,45.421532,-75.697189,K1F 2R2,Male,High School or Below,Rural,25407.0,Divorced,Star,2021-05-03,,3636.56,Standard,True,Thad Desormo
303934,Alpha,Rozier,Alpha Rozier,Canada,Quebec,Montreal,45.50169,-73.567253,H2Y 4R4,Male,Bachelor,Urban,82477.0,Married,Star,2016-12-05,,3644.83,Standard,True,Alpha Rozier
329355,Quentin,Corsilles,Quentin Corsilles,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Urban,82477.0,Married,Star,2020-05-05,,3644.83,Standard,True,Quentin Corsilles
594606,Setsuko,Shindo,Setsuko Shindo,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Female,Bachelor,Urban,82477.0,Married,Star,2019-06-02,2020-02-02,3644.83,Standard,True,Setsuko Shindo
656993,Suzan,Wingenter,Suzan Wingenter,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Female,Bachelor,Rural,82477.0,Married,Star,2021-09-17,,3644.83,Standard,True,Suzan Wingenter
765989,Lavonia,Lagasse,Lavonia Lagasse,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Male,Bachelor,Rural,82477.0,Married,Star,2018-03-27,,3644.83,Standard,True,Lavonia Lagasse
810100,Agustina,Boroff,Agustina Boroff,Canada,Saskatchewan,Regina,50.44521,-104.6189,S6J 3G0,Female,Bachelor,Urban,82477.0,Married,Star,2017-09-04,,3644.83,Standard,True,Agustina Boroff
239490,Kasey,Frieson,Kasey Frieson,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,High School or Below,Urban,19121.0,Married,Star,2017-06-21,,3645.46,Standard,True,Kasey Frieson
555050,Rosaline,Driesbach,Rosaline Driesbach,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Suburban,0.0,Single,Star,2019-04-27,,3649.71,Standard,True,Rosaline Driesbach
357466,Theodore,Nishihara,Theodore Nishihara,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,College,Urban,0.0,Single,Star,2016-10-08,,3651.69,Standard,True,Theodore Nishihara
384090,Virgen,Barstow,Virgen Barstow,Canada,Ontario,Sudbury,46.522099,-80.953033,M5V 1G5,Female,College,Suburban,0.0,Single,Star,2017-12-02,,3653.13,Standard,True,Virgen Barstow
641612,Katy,Maready,Katy Maready,Canada,Ontario,Thunder Bay,48.380894,-89.247681,K8T 5M5,Female,Bachelor,Suburban,62650.0,Married,Star,2021-02-11,,3657.59,2021 Promotion,True,Katy Maready
720626,Kirstin,Guinan,Kirstin Guinan,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,College,Urban,0.0,Divorced,Star,2021-02-11,,3664.22,2021 Promotion,True,Kirstin Guinan
105932,Lisandra,Rorer,Lisandra Rorer,Canada,Newfoundland,St. John's,47.561508,-52.712578,A1C 6H9,Male,Bachelor,Suburban,42460.0,Married,Star,2019-07-22,,3671.82,Standard,True,Lisandra Rorer
636000,Stuart,Greenrose,Stuart Greenrose,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,Bachelor,Urban,42460.0,Married,Star,2019-06-30,,3671.82,Standard,True,Stuart Greenrose
623654,Kraig,Ciulla,Kraig Ciulla,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Urban,41185.0,Married,Star,2020-07-29,2021-06-07,3673.99,Standard,True,Kraig Ciulla
724424,Sadye,Pawelek,Sadye Pawelek,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3D9,Female,Bachelor,Rural,32314.0,Married,Star,2015-07-13,,3677.78,2021 Promotion,True,Sadye Pawelek
979330,Zora,Gholar,Zora Gholar,Canada,British Columbia,Whistler,50.116322,-122.95736,V6T 1Y8,Female,Bachelor,Urban,31349.0,Married,Star,2019-10-28,2020-06-28,3677.91,Standard,True,Zora Gholar
484592,Gerri,Orm,Gerri Orm,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Bachelor,Suburban,60804.0,Married,Star,2018-09-23,,3679.14,Standard,True,Gerri Orm
614428,Malik,Milkowski,Malik Milkowski,Canada,Ontario,Trenton,44.101128,-77.576309,K8V 4B2,Male,Bachelor,Urban,60804.0,Married,Star,2021-12-27,,3679.14,Standard,True,Malik Milkowski
832665,Brock,Anawalt,Brock Anawalt,Canada,Yukon,Whitehorse,60.721188,-135.05684,Y2K 6R0,Male,College,Rural,0.0,Married,Star,2019-02-23,,3681.25,Standard,True,Brock Anawalt
246517,Leon,Wellinghoff,Leon Wellinghoff,Canada,Ontario,Toronto,43.653225,-79.383186,M2M 7K8,Female,College,Suburban,0.0,Married,Star,2016-09-09,,3683.1,Standard,True,Leon Wellinghoff
449417,Hue,Virzi,Hue Virzi,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,Master,Suburban,12454.0,Married,Star,2017-04-17,,3683.47,Standard,True,Hue Virzi
844834,Cristen,Gennaro,Cristen Gennaro,Canada,Nova Scotia,Halifax,44.648766,-63.575237,B3J 9S2,Male,Bachelor,Rural,59016.0,Married,Star,2021-03-18,,3690.7,2021 Promotion,True,Cristen Gennaro
880948,Angele,Lunn,Angele Lunn,Canada,Quebec,Montreal,45.50169,-73.567253,H2T 9K8,Female,Bachelor,Suburban,37202.0,Married,Star,2016-11-12,,3691.77,Standard,True,Angele Lunn
324773,Temple,Shinners,Temple Shinners,Canada,Quebec,Hull,45.42873,-75.713364,J8Y 3Z5,Male,College,Suburban,0.0,Single,Star,2015-06-10,,3692.58,Standard,True,Temple Shinners
971030,Katlyn,Nesseth,Katlyn Nesseth,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,College,Suburban,0.0,Single,Star,2018-01-08,2018-09-08,3692.58,Standard,True,Katlyn Nesseth
860553,Ann,Leisner,Ann Leisner,Canada,British Columbia,Vancouver,49.28273,-123.12074,V1E 4R6,Male,Bachelor,Rural,85871.0,Married,Star,2018-05-07,2019-01-07,3693.44,Standard,True,Ann Leisner
949890,Ceola,Zentner,Ceola Zentner,Canada,Quebec,Quebec City,46.813877,-71.207977,G1B 3L5,Male,Bachelor,Rural,87485.0,Divorced,Star,2017-03-05,,3694.15,Standard,True,Ceola Zentner
136772,Ginny,Stow,Ginny Stow,Canada,Quebec,Montreal,45.50169,-73.567253,H4G 3T4,Female,College,Urban,0.0,Single,Star,2016-03-29,2021-02-03,3697.04,Standard,True,Ginny Stow
942685,Lonna,Loveberry,Lonna Loveberry,Canada,British Columbia,Dawson Creek,55.759628,-120.23766,U5I 4F1,Female,Master,Urban,17557.0,Married,Star,2019-07-06,2020-03-06,3700.39,Standard,True,Lonna Loveberry
581712,Keesha,Glavin,Keesha Glavin,Canada,British Columbia,Vancouver,49.28273,-123.12074,V6E 3Z3,Female,Bachelor,Urban,33738.0,Single,Star,2016-11-04,,3702.63,Standard,True,Keesha Glavin
727363,Elda,Giacobbe,Elda Giacobbe,Canada,Manitoba,Winnipeg,49.895138,-97.138374,R3R 3T4,Male,Bachelor,Suburban,84493.0,Married,Star,2018-09-08,2019-05-08,3705.29,Standard,True,Elda Giacobbe
